codgeo,libgeo,zonage_rur
30242,Saint-Christol-de-Rodières,tr1
30243,Saint-Christol-lez-Alès,tr5
30244,Saint-Clément,tr3
30245,Saint-Côme-et-Maruéjols,tr5
30246,Sainte-Croix-de-Caderle,tr1
30247,Saint-Denis,tr3
30248,Saint-Dézéry,tr4
30249,Saint-Dionisy,tr5
30250,Saint-Étienne-de-l'Olm,tr3
30251,Saint-Étienne-des-Sorts,tr2
30252,Saint-Félix-de-Pallières,tr3
30253,Saint-Florent-sur-Auzonnet,tr3
30254,Saint-Geniès-de-Comolas,tr5
30255,Saint-Geniès-de-Malgoirès,tr5
30256,Saint-Gervais,tr2
30257,Saint-Gervasy,tr5
30258,Saint-Gilles,tr5
30259,Saint-Hilaire-de-Brethmas,tr5
30260,Saint-Hilaire-d'Ozilhan,tr2
30261,Saint-Hippolyte-de-Caton,tr3
30262,Saint-Hippolyte-de-Montaigu,tr2
30263,Saint-Hippolyte-du-Fort,tr2
30264,Saint-Jean-de-Ceyrargues,tr3
30265,Saint-Jean-de-Crieulon,tr1
30266,Saint-Jean-de-Maruéjols-et-Avéjan,tr2
30267,Saint-Jean-de-Serres,tr3
30268,Saint-Jean-de-Valériscle,tr4
30269,Saint-Jean-du-Gard,tr2
30270,Saint-Jean-du-Pin,tr4
30271,Saint-Julien-de-Cassagnas,tr4
30272,Saint-Julien-de-la-Nef,tr2
30273,Saint-Julien-de-Peyrolas,tr2
30274,Saint-Julien-les-Rosiers,tr5
30275,Saint-Just-et-Vacquières,tr3
30276,Saint-Laurent-d'Aigouze,tr2
30277,Saint-Laurent-de-Carnols,tr2
30278,Saint-Laurent-des-Arbres,tr5
30279,Saint-Laurent-la-Vernède,tr2
30280,Saint-Laurent-le-Minier,tr2
30281,Saint-Mamert-du-Gard,tr5
30282,Saint-Marcel-de-Careiret,tr2
30283,Saint-Martial,tr1
30284,Saint-Martin-de-Valgalgues,tr5
30285,Saint-Maurice-de-Cazevieille,tr3
30286,Saint-Maximin,tr3
30287,Saint-Michel-d'Euzet,tr2
30288,Saint-Nazaire,tr2
30289,Saint-Nazaire-des-Gardies,tr1
30290,Saint-Paulet-de-Caisson,tr2
30291,Saint-Paul-la-Coste,tr4
30292,Saint-Pons-la-Calm,tr2
30293,Saint-Privat-de-Champclos,tr1
30294,Saint-Privat-des-Vieux,tr5
30295,Saint-Quentin-la-Poterie,tr2
30296,Saint-Roman-de-Codières,tr1
30297,Saint-Sauveur-Camprieu,tr1
30298,Saint-Sébastien-d'Aigrefeuille,tr3
30299,Saint-Siffret,tr2
30300,Saint-Théodorit,tr2
30301,Saint-Victor-des-Oules,tr2
30302,Saint-Victor-la-Coste,tr3
30303,Saint-Victor-de-Malcap,tr2
30304,Salazac,tr1
30305,Salindres,tr5
30306,Salinelles,tr3
30307,Les Salles-du-Gardon,tr5
30308,Sanilhac-Sagriès,tr3
30309,Sardan,tr3
30310,Saumane,tr2
30311,Sauve,tr2
30312,Sauveterre,tr4
30313,Sauzet,tr4
30314,Savignargues,tr3
30315,Saze,tr4
30316,Sénéchas,tr1
30317,Sernhac,tr3
30318,Servas,tr4
30319,Serviers-et-Labaume,tr2
30320,Seynes,tr3
30321,Sommières,tr5
30322,Soudorgues,tr2
30323,Soustelle,tr4
30324,Souvignargues,tr3
30325,Sumène,tr2
30326,Tavel,tr4
30327,Tharaux,tr1
30328,Théziers,tr3
30329,Thoiras,tr1
30330,Tornac,tr3
30331,Tresques,tr2
30332,Trèves,tr1
30333,Uchaud,tr5
30334,Uzès,tr5
30335,Vabres,tr2
30336,Vallabrègues,tr3
30337,Vallabrix,tr2
30338,Vallérargues,tr1
30339,Val-d'Aigoual,tr1
30340,Valliguières,tr2
30341,Vauvert,tr5
30342,Vénéjan,tr2
30343,Verfeuil,tr2
30344,Vergèze,tr5
30345,La Vernarède,tr3
30346,Vers-Pont-du-Gard,tr2
30347,Vestric-et-Candiac,tr5
30348,Vézénobres,tr4
30349,Vic-le-Fesq,tr3
30350,Le Vigan,tr2
30351,Villeneuve-lès-Avignon,tr6
30352,Villevieille,tr5
30353,Vissec,tr1
30354,Montagnac,tr3
30355,Saint-Paul-les-Fonts,tr2
30356,Rodilhan,tr5
31001,Agassac,tr1
31002,Aignes,tr4
31003,Aigrefeuille,tr5
31004,Ayguesvives,tr4
31005,Alan,tr2
31006,Albiac,tr4
31007,Ambax,tr1
31008,Anan,tr1
31009,Antichan-de-Frontignes,tr2
31010,Antignac,tr1
31011,Arbas,tr1
31012,Arbon,tr1
31013,Ardiège,tr2
31014,Arguenos,tr1
31015,Argut-Dessous,tr2
31017,Arlos,tr2
31018,Arnaud-Guilhem,tr1
31019,Artigue,tr1
31020,Aspet,tr2
31021,Aspret-Sarrat,tr1
31022,Aucamville,tr6
31023,Aulon,tr2
31024,Auragne,tr4
31025,Aureville,tr4
31026,Auriac-sur-Vendinelle,tr3
31027,Auribail,tr3
31028,Aurignac,tr2
31029,Aurin,tr4
31030,Ausseing,tr3
31031,Ausson,tr2
31032,Aussonne,tr5
31033,Auterive,tr5
31034,Auzas,tr1
31035,Auzeville-Tolosane,tr5
31036,Auzielle,tr5
31037,Avignonet-Lauragais,tr4
31038,Azas,tr4
31039,Bachas,tr3
31040,Bachos,tr2
31041,Bagiry,tr2
31042,Bagnères-de-Luchon,tr2
31043,Balesta,tr1
31044,Balma,tr6
31045,Barbazan,tr2
31046,Baren,tr1
31047,Bax,tr3
31048,Baziège,tr4
31049,Bazus,tr4
31050,Beauchalot,tr2
31051,Beaufort,tr4
31052,Beaumont-sur-Lèze,tr4
31053,Beaupuy,tr5
31054,Beauteville,tr4
31055,Beauville,tr4
31056,Beauzelle,tr6
31057,Belberaud,tr5
31058,Belbèze-de-Lauragais,tr4
31059,Belbèze-en-Comminges,tr3
31060,Bélesta-en-Lauragais,tr4
31061,Bellegarde-Sainte-Marie,tr4
31062,Bellesserre,tr4
31063,Benque,tr3
31064,Benque-Dessous-et-Dessus,tr1
31065,Bérat,tr4
31066,Bessières,tr4
31067,Bezins-Garraux,tr1
31068,Billière,tr2
31069,Blagnac,tr6
31070,Blajan,tr2
31071,Bois-de-la-Pierre,tr3
31072,Boissède,tr3
31073,Bondigoux,tr3
31074,Bonrepos-Riquet,tr4
31075,Bonrepos-sur-Aussonnelle,tr4
31076,Bordes-de-Rivière,tr2
31077,Le Born,tr3
31078,Boudrac,tr1
31079,Bouloc,tr4
31080,Boulogne-sur-Gesse,tr2
31081,Bourg-d'Oueil,tr1
31082,Bourg-Saint-Bernard,tr4
31083,Boussan,tr3
31084,Boussens,tr2
31085,Boutx,tr1
31086,Bouzin,tr2
31087,Bragayrac,tr4
31088,Brax,tr5
31089,Bretx,tr4
31090,Brignemont,tr4
31091,Bruguières,tr5
31092,Burgalays,tr2
31093,Le Burgaud,tr4
31094,Buzet-sur-Tarn,tr4
31095,Cabanac-Cazaux,tr1
31096,Cabanac-Séguenville,tr3
31097,Le Cabanial,tr4
31098,Cadours,tr4
31099,Caignac,tr4
31100,Calmont,tr3
31101,Cambernard,tr4
31102,Cambiac,tr4
31103,Canens,tr3
31104,Capens,tr4
31105,Caragoudes,tr4
31106,Caraman,tr4
31107,Carbonne,tr4
31108,Cardeilhac,tr1
31109,Cassagnabère-Tournas,tr2
31110,Cassagne,tr2
31111,Castagnac,tr3
31112,Castagnède,tr2
31113,Castanet-Tolosan,tr5
31114,Castelbiague,tr1
31115,Castelgaillard,tr1
31116,Castelginest,tr6
31117,Castelmaurou,tr5
31118,Castelnau-d'Estrétefonds,tr4
31119,Castelnau-Picampeau,tr4
31120,Le Castéra,tr4
31121,Castéra-Vignoles,tr1
31122,Casties-Labrande,tr3
31123,Castillon-de-Larboust,tr2
31124,Castillon-de-Saint-Martory,tr2
31125,Cathervielle,tr2
31126,Caubiac,tr4
31127,Caubous,tr1
31128,Caujac,tr4
31129,Cazarilh-Laspènes,tr2
31130,Cazaril-Tambourès,tr1
31131,Cazaunous,tr1
31132,Cazaux-Layrisse,tr2
31133,Cazeaux-de-Larboust,tr2
31134,Cazeneuve-Montaut,tr1
31135,Cazères,tr5
31136,Cépet,tr5
31137,Cessales,tr4
31138,Charlas,tr1
31139,Chaum,tr2
31140,Chein-Dessus,tr1
31141,Ciadoux,tr2
31142,Cier-de-Luchon,tr2
31143,Cier-de-Rivière,tr2
31144,Cierp-Gaud,tr2
31145,Cintegabelle,tr4
31146,Cirès,tr1
31147,Clarac,tr2
31148,Clermont-le-Fort,tr4
31149,Colomiers,tr6
31150,Cornebarrieu,tr5
31151,Corronsac,tr4
31152,Coueilles,tr1
31153,Couladère,tr5
31155,Couret,tr2
31156,Cox,tr4
31157,Cugnaux,tr6
31158,Cuguron,tr2
31159,Le Cuing,tr2
31160,Daux,tr5
31161,Deyme,tr5
31162,Donneville,tr4
31163,Drémil-Lafage,tr4
31164,Drudas,tr4
31165,Eaunes,tr5
31166,Empeaux,tr4
31167,Encausse-les-Thermes,tr2
31168,Eoux,tr1
31169,Escalquens,tr5
31170,Escanecrabe,tr2
31171,Espanès,tr4
31172,Esparron,tr1
31173,Esperce,tr4
31174,Estadens,tr2
31175,Estancarbon,tr2
31176,Esténos,tr2
31177,Eup,tr1
31178,Fabas,tr1
31179,Le Faget,tr4
31180,Falga,tr3
31181,Le Fauga,tr4
31182,Fenouillet,tr5
31183,Figarol,tr2
31184,Flourens,tr4
31185,Folcarde,tr4
31186,Fonbeauzard,tr6
31187,Fonsorbes,tr5
31188,Fontenilles,tr5
31189,Forgues,tr4
31190,Fos,tr1
31191,Fougaron,tr1
31192,Fourquevaux,tr4
31193,Le Fousseret,tr3
31194,Francarville,tr4
31195,Francazal,tr1
31196,Francon,tr3
31197,Franquevielle,tr2
31198,Le Fréchet,tr1
31199,Fronsac,tr2
31200,Frontignan-de-Comminges,tr2
31201,Frontignan-Savès,tr3
31202,Fronton,tr4
31203,Frouzins,tr6
31204,Fustignac,tr4
31205,Gagnac-sur-Garonne,tr5
31206,Gaillac-Toulza,tr3
31207,Galié,tr1
31208,Ganties,tr2
31209,Garac,tr4
31210,Gardouch,tr4
31211,Gargas,tr4
31212,Garidech,tr4
31213,Garin,tr2
31215,Gauré,tr4
31216,Gémil,tr4
31217,Génos,tr1
31218,Gensac-de-Boulogne,tr1
31219,Gensac-sur-Garonne,tr3
31220,Gibel,tr4
31221,Gouaux-de-Larboust,tr1
31222,Gouaux-de-Luchon,tr1
31223,Goudex,tr1
31224,Gourdan-Polignan,tr2
31225,Goutevernisse,tr3
31226,Gouzens,tr4
31227,Goyrans,tr4
31228,Gragnague,tr4
31229,Gratens,tr4
31230,Gratentour,tr5
31231,Grazac,tr4
31232,Grenade,tr5
31233,Grépiac,tr4
31234,Le Grès,tr4
31235,Guran,tr2
31236,Herran,tr1
31237,His,tr2
31238,Huos,tr2
31239,L'Isle-en-Dodon,tr2
31240,Issus,tr4
31241,Izaut-de-l'Hôtel,tr2
31242,Jurvielle,tr2
31243,Juzes,tr3
31244,Juzet-de-Luchon,tr2
31245,Juzet-d'Izaut,tr1
31246,Labarthe-Inard,tr2
31247,Labarthe-Rivière,tr2
31248,Labarthe-sur-Lèze,tr5
31249,Labastide-Beauvoir,tr4
31250,Labastide-Clermont,tr4
31251,Labastide-Paumès,tr1
31252,Labastide-Saint-Sernin,tr5
31253,Labastidette,tr4
31254,Labège,tr5
31255,Labroquère,tr2
31256,Labruyère-Dorsa,tr4
31258,Lacaugne,tr3
31259,Lacroix-Falgarde,tr5
31260,Laffite-Toupière,tr1
31261,Lafitte-Vigordane,tr4
31262,Lagarde,tr4
31263,Lagardelle-sur-Lèze,tr4
31264,Lagrâce-Dieu,tr4
31265,Lagraulet-Saint-Nicolas,tr4
31266,Lahage,tr4
31267,Lahitère,tr3
31268,Lalouret-Laffiteau,tr1
31269,Lamasquère,tr4
31270,Landorthe,tr2
31271,Lanta,tr4
31272,Lapeyrère,tr3
31273,Lapeyrouse-Fossat,tr5
31274,Larcan,tr1
31275,Laréole,tr4
31276,Larroque,tr1
31277,Lasserre-Pradère,tr4
31278,Latoue,tr1
31279,Latour,tr1
31280,Latrape,tr4
31281,Launac,tr4
31282,Launaguet,tr6
31283,Lautignac,tr4
31284,Lauzerville,tr5
31285,Lavalette,tr4
31286,Lavelanet-de-Comminges,tr3
31287,Lavernose-Lacasse,tr4
31288,Layrac-sur-Tarn,tr4
31289,Lécussan,tr2
31290,Lège,tr2
31291,Léguevin,tr5
31292,Lescuns,tr3
31293,Lespinasse,tr5
31294,Lespiteau,tr2
31295,Lespugue,tr1
31296,Lestelle-de-Saint-Martory,tr2
31297,Lévignac,tr4
31299,Lherm,tr4
31300,Lieoux,tr1
31301,Lilhac,tr1
31302,Lodes,tr1
31303,Longages,tr4
31304,Loubens-Lauragais,tr4
31305,Loudet,tr2
31306,Lourde,tr2
31308,Luscan,tr2
31309,Lussan-Adeilhac,tr3
31310,Lux,tr4
31311,La Magdelaine-sur-Tarn,tr4
31312,Mailholas,tr4
31313,Malvezie,tr1
31314,Mancioux,tr3
31315,Mane,tr2
31316,Marignac,tr2
31317,Marignac-Lasclares,tr4
31318,Marignac-Laspeyres,tr1
31319,Marliac,tr1
31320,Marquefave,tr4
31321,Marsoulas,tr2
31322,Martisserre,tr1
31323,Martres-de-Rivière,tr2
31324,Martres-Tolosane,tr3
31325,Mascarville,tr4
31326,Massabrac,tr3
31327,Mauran,tr3
31328,Mauremont,tr4
31329,Maurens,tr3
31330,Mauressac,tr4
31331,Maureville,tr4
31332,Mauvaisin,tr3
31333,Mauvezin,tr1
31334,Mauzac,tr4
31335,Mayrègne,tr1
31336,Mazères-sur-Salat,tr2
31337,Melles,tr1
31338,Menville,tr4
31339,Mérenvielle,tr4
31340,Mervilla,tr4
31341,Merville,tr4
31342,Milhas,tr1
31343,Mirambeau,tr1
31344,Miramont-de-Comminges,tr5
31345,Miremont,tr4
31346,Mirepoix-sur-Tarn,tr4
31347,Molas,tr3
31348,Moncaup,tr1
31349,Mondavezan,tr3
31350,Mondilhan,tr1
31351,Mondonville,tr5
31352,Mondouzil,tr4
31353,Monès,tr4
31354,Monestrol,tr3
31355,Mons,tr4
31356,Montaigut-sur-Save,tr4
31357,Montastruc-de-Salies,tr1
31358,Montastruc-la-Conseillère,tr4
31359,Montastruc-Savès,tr4
31360,Montauban-de-Luchon,tr2
31361,Montaut,tr4
31362,Montberaud,tr3
31363,Montbernard,tr1
31364,Montberon,tr5
31365,Montbrun-Bocage,tr1
31366,Montbrun-Lauragais,tr4
31367,Montclar-de-Comminges,tr3
31368,Montclar-Lauragais,tr4
31369,Mont-de-Galié,tr1
31370,Montégut-Bourjac,tr3
31371,Montégut-Lauragais,tr2
31372,Montespan,tr1
31373,Montesquieu-Guittaut,tr1
31374,Montesquieu-Lauragais,tr4
31375,Montesquieu-Volvestre,tr3
31376,Montgaillard-de-Salies,tr2
31377,Montgaillard-Lauragais,tr4
31378,Montgaillard-sur-Save,tr2
31379,Montgazin,tr4
31380,Montgeard,tr4
31381,Montgiscard,tr4
31382,Montgras,tr4
31383,Montjoire,tr4
31384,Montlaur,tr4
31385,Montmaurin,tr1
31386,Montoulieu-Saint-Bernard,tr2
31387,Montoussin,tr4
31388,Montpitol,tr4
31389,Montrabé,tr5
31390,Montréjeau,tr2
31391,Montsaunès,tr2
31392,Mourvilles-Basses,tr4
31393,Mourvilles-Hautes,tr3
31394,Moustajon,tr2
31395,Muret,tr5
31396,Nailloux,tr4
31397,Nénigan,tr1
31398,Nizan-Gesse,tr1
31399,Noé,tr4
31400,Nogaret,tr2
31401,Noueilles,tr4
31402,Odars,tr5
31403,Ondes,tr5
31404,Oô,tr1
31405,Ore,tr2
31406,Palaminy,tr5
31407,Paulhac,tr4
31408,Payssous,tr1
31409,Péchabou,tr5
31410,Pechbonnieu,tr5
31411,Pechbusque,tr4
31412,Péguilhan,tr1
31413,Pelleport,tr4
31414,Peyrissas,tr1
31415,Peyrouzet,tr2
31416,Peyssies,tr3
31417,Pibrac,tr5
31418,Pin-Balma,tr5
31419,Le Pin-Murelet,tr3
31420,Pinsaguel,tr5
31421,Pins-Justaret,tr5
31422,Plagne,tr3
31423,Plagnole,tr4
31424,Plaisance-du-Touch,tr6
31425,Le Plan,tr3
31426,Pointis-de-Rivière,tr2
31427,Pointis-Inard,tr2
31428,Polastron,tr3
31429,Pompertuzat,tr5
31430,Ponlat-Taillebourg,tr2
31431,Portet-d'Aspet,tr1
31432,Portet-de-Luchon,tr2
31433,Portet-sur-Garonne,tr5
31434,Poubeau,tr2
31435,Poucharramet,tr4
31436,Pouy-de-Touges,tr4
31437,Pouze,tr4
31439,Préserville,tr4
31440,Proupiary,tr1
31441,Prunet,tr4
31442,Puydaniel,tr4
31443,Puymaurin,tr3
31444,Puysségur,tr4
31445,Quint-Fonsegrives,tr5
31446,Ramonville-Saint-Agne,tr6
31447,Razecueillé,tr1
31448,Rebigue,tr4
31449,Régades,tr2
31450,Renneville,tr4
31451,Revel,tr5
31452,Rieucazé,tr1
31453,Rieumajou,tr4
31454,Rieumes,tr3
31455,Rieux-Volvestre,tr3
31456,Riolas,tr1
31457,Roquefort-sur-Garonne,tr3
31458,Roques,tr5
31459,Roquesérière,tr4
31460,Roquettes,tr5
31461,Rouède,tr2
31462,Rouffiac-Tolosan,tr5
31463,Roumens,tr3
31464,Sabonnères,tr4
31465,Saccourvielle,tr1
31466,Saiguède,tr4
31467,Saint-Alban,tr6
31468,Saint-André,tr3
31469,Saint-Araille,tr3
31470,Saint-Aventin,tr2
31471,Saint-Béat-Lez,tr2
31472,Saint-Bertrand-de-Comminges,tr2
31473,Saint-Cézert,tr4
31474,Saint-Christaud,tr3
31475,Saint-Clar-de-Rivière,tr4
31476,Saint-Élix-le-Château,tr4
31477,Saint-Élix-Séglan,tr1
31478,Saint-Félix-Lauragais,tr3
31479,Saint-Ferréol-de-Comminges,tr1
31480,Sainte-Foy-d'Aigrefeuille,tr4
31481,Sainte-Foy-de-Peyrolières,tr4
31482,Saint-Frajou,tr1
31483,Saint-Gaudens,tr5
31484,Saint-Geniès-Bellevue,tr5
31485,Saint-Germier,tr4
31486,Saint-Hilaire,tr4
31487,Saint-Ignan,tr2
31488,Saint-Jean,tr6
31489,Saint-Jean-Lherm,tr4
31490,Saint-Jory,tr4
31491,Saint-Julia,tr3
31492,Saint-Julien-sur-Garonne,tr3
31493,Saint-Lary-Boujean,tr1
31494,Saint-Laurent,tr3
31495,Saint-Léon,tr4
31496,Sainte-Livrade,tr4
31497,Saint-Loup-Cammas,tr5
31498,Saint-Loup-en-Comminges,tr1
31499,Saint-Lys,tr5
31500,Saint-Mamet,tr2
31501,Saint-Marcel-Paulel,tr4
31502,Saint-Marcet,tr1
31503,Saint-Martory,tr2
31504,Saint-Médard,tr1
31505,Saint-Michel,tr3
31506,Saint-Orens-de-Gameville,tr5
31507,Saint-Paul-sur-Save,tr4
31508,Saint-Paul-d'Oueil,tr1
31509,Saint-Pé-d'Ardet,tr2
31510,Saint-Pé-Delbosc,tr2
31511,Saint-Pierre,tr4
31512,Saint-Pierre-de-Lages,tr4
31513,Saint-Plancard,tr1
31514,Saint-Rome,tr4
31515,Saint-Rustice,tr4
31516,Saint-Sauveur,tr5
31517,Saint-Sulpice-sur-Lèze,tr4
31518,Saint-Thomas,tr4
31519,Saint-Vincent,tr4
31520,Sajas,tr4
31521,Saleich,tr2
31522,Salerm,tr3
31523,Salies-du-Salat,tr2
31524,Salles-et-Pratviel,tr1
31525,Salles-sur-Garonne,tr4
31526,La Salvetat-Saint-Gilles,tr5
31527,La Salvetat-Lauragais,tr4
31528,Saman,tr1
31529,Samouillan,tr3
31530,Sana,tr3
31531,Sarrecave,tr1
31532,Sarremezan,tr1
31533,Saubens,tr5
31534,Saussens,tr4
31535,Sauveterre-de-Comminges,tr2
31536,Saux-et-Pomarède,tr2
31537,Savarthès,tr2
31538,Savères,tr4
31539,Sédeilhac,tr2
31540,Ségreville,tr4
31541,Seilh,tr5
31542,Seilhan,tr2
31543,Sénarens,tr3
31544,Sengouagnet,tr1
31545,Sepx,tr1
31546,Seyre,tr4
31547,Seysses,tr5
31548,Signac,tr2
31549,Sode,tr2
31550,Soueich,tr2
31551,Tarabel,tr4
31552,Terrebasse,tr3
31553,Thil,tr4
31554,Touille,tr2
31555,Toulouse,tr6
31556,Les Tourreilles,tr2
31557,Tournefeuille,tr6
31558,Toutens,tr4
31559,Trébons-de-Luchon,tr1
31560,Trébons-sur-la-Grasse,tr4
31561,L'Union,tr6
31562,Urau,tr1
31563,Vacquiers,tr4
31564,Valcabrère,tr2
31565,Valentine,tr5
31566,Vallègue,tr4
31567,Vallesvilles,tr4
31568,Varennes,tr4
31569,Vaudreuille,tr1
31570,Vaux,tr4
31571,Vendine,tr4
31572,Venerque,tr4
31573,Verfeil,tr4
31574,Vernet,tr4
31575,Vieille-Toulouse,tr5
31576,Vieillevigne,tr4
31577,Vignaux,tr4
31578,Vigoulet-Auzil,tr4
31579,Villariès,tr4
31580,Villate,tr5
31581,Villaudric,tr4
31582,Villefranche-de-Lauragais,tr4
31583,Villematier,tr4
31584,Villemur-sur-Tarn,tr4
31585,Villeneuve-de-Rivière,tr2
31586,Villeneuve-Lécussan,tr2
31587,Villeneuve-lès-Bouloc,tr4
31588,Villeneuve-Tolosane,tr6
31589,Villenouvelle,tr4
31590,Binos,tr2
31591,Escoulis,tr1
31592,Larra,tr4
31593,Cazac,tr3
32001,Aignan,tr2
32002,Ansan,tr3
32003,Antras,tr4
32004,Arblade-le-Bas,tr1
32005,Arblade-le-Haut,tr2
32007,Ardizas,tr4
32008,Armentieux,tr1
32009,Armous-et-Cau,tr1
32010,Arrouède,tr1
32012,Aubiet,tr3
32013,Auch,tr5
32014,Augnax,tr4
32015,Aujan-Mournède,tr1
32016,Auradé,tr4
32017,Aurensan,tr1
32018,Aurimont,tr3
32019,Auterive,tr4
32020,Aux-Aussat,tr1
32021,Avensac,tr1
32022,Avéron-Bergelle,tr1
32023,Avezan,tr1
32024,Ayguetinte,tr3
32025,Ayzieu,tr1
32026,Bajonnette,tr1
32027,Barcelonne-du-Gers,tr2
32028,Barcugnan,tr1
32029,Barran,tr4
32030,Bars,tr1
32031,Bascous,tr1
32032,Bassoues,tr1
32033,Bazian,tr1
32034,Bazugues,tr1
32035,Beaucaire,tr1
32036,Beaumarchés,tr2
32037,Beaumont,tr1
32038,Beaupuy,tr4
32039,Beccas,tr3
32040,Bédéchan,tr3
32041,Bellegarde,tr1
32042,Belloc-Saint-Clamens,tr3
32043,Belmont,tr1
32044,Béraut,tr2
32045,Berdoues,tr3
32046,Bernède,tr1
32047,Berrac,tr1
32048,Betcave-Aguin,tr3
32049,Bétous,tr2
32050,Betplan,tr2
32051,Bézéril,tr3
32052,Bezolles,tr1
32053,Bézues-Bajon,tr1
32054,Biran,tr4
32055,Bivès,tr1
32056,Blanquefort,tr3
32057,Blaziert,tr1
32058,Blousson-Sérian,tr1
32059,Bonas,tr3
32060,Boucagnères,tr4
32061,Boulaur,tr3
32062,Bourrouillan,tr1
32063,Bouzon-Gellenave,tr1
32064,Bretagne-d'Armagnac,tr2
32065,Le Brouilh-Monbert,tr4
32066,Brugnens,tr1
32067,Cabas-Loumassès,tr1
32068,Cadeilhan,tr1
32069,Cadeillan,tr3
32070,Cahuzac-sur-Adour,tr1
32071,Caillavet,tr3
32072,Callian,tr1
32073,Campagne-d'Armagnac,tr2
32075,Cassaigne,tr2
32076,Castelnau-Barbarens,tr4
32077,Castelnau-d'Anglès,tr1
32078,Castelnau-d'Arbieu,tr1
32079,Castelnau d'Auzan Labarrère,tr2
32080,Castelnau-sur-l'Auvignon,tr1
32081,Castelnavet,tr1
32082,Castéra-Lectourois,tr1
32083,Castéra-Verduzan,tr3
32084,Castéron,tr1
32085,Castet-Arrouy,tr1
32086,Castex,tr1
32087,Castex-d'Armagnac,tr1
32088,Castillon-Debats,tr1
32089,Castillon-Massas,tr4
32090,Castillon-Savès,tr4
32091,Castin,tr4
32092,Catonvielle,tr4
32093,Caumont,tr2
32094,Caupenne-d'Armagnac,tr2
32095,Caussens,tr2
32096,Cazaubon,tr2
32097,Cazaux-d'Anglès,tr3
32098,Cazaux-Savès,tr4
32099,Cazaux-Villecomtal,tr1
32100,Cazeneuve,tr1
32101,Céran,tr3
32102,Cézan,tr3
32103,Chélan,tr1
32104,Clermont-Pouyguillès,tr3
32105,Clermont-Savès,tr4
32106,Cologne,tr3
32107,Condom,tr2
32108,Corneillan,tr2
32109,Couloumé-Mondebat,tr1
32110,Courrensan,tr1
32111,Courties,tr1
32112,Crastes,tr4
32113,Cravencères,tr1
32114,Cuélas,tr1
32115,Dému,tr1
32116,Duffort,tr1
32117,Duran,tr4
32118,Durban,tr4
32119,Eauze,tr2
32120,Encausse,tr4
32121,Endoufielle,tr4
32122,Esclassan-Labastide,tr3
32123,Escornebœuf,tr3
32124,Espaon,tr3
32125,Espas,tr1
32126,Estampes,tr1
32127,Estang,tr2
32128,Estipouy,tr3
32129,Estramiac,tr1
32130,Faget-Abbatial,tr3
32131,Flamarens,tr1
32132,Fleurance,tr3
32133,Fourcès,tr1
32134,Frégouville,tr4
32135,Fustérouau,tr1
32136,Galiax,tr1
32138,Garravet,tr3
32139,Gaudonville,tr1
32140,Gaujac,tr3
32141,Gaujan,tr1
32142,Gavarret-sur-Aulouste,tr4
32143,Gazaupouy,tr1
32144,Gazax-et-Baccarisse,tr1
32145,Gée-Rivière,tr2
32146,Gimbrède,tr3
32147,Gimont,tr3
32148,Giscaro,tr3
32149,Gondrin,tr2
32150,Goutz,tr3
32151,Goux,tr2
32152,Haget,tr3
32153,Haulies,tr4
32154,Homps,tr1
32155,Le Houga,tr2
32156,Idrac-Respaillès,tr3
32157,L'Isle-Arné,tr3
32158,L'Isle-Bouzon,tr1
32159,L'Isle-de-Noé,tr3
32160,L'Isle-Jourdain,tr5
32161,Izotges,tr1
32162,Jegun,tr4
32163,Jû-Belloc,tr2
32164,Juillac,tr1
32165,Juilles,tr3
32166,Justian,tr1
32167,Laas,tr1
32169,Labarthe,tr3
32170,Labarthète,tr1
32171,Labastide-Savès,tr4
32172,Labéjan,tr4
32173,Labrihe,tr1
32174,Ladevèze-Rivière,tr1
32175,Ladevèze-Ville,tr1
32176,Lagarde,tr1
32177,Lagarde-Hachan,tr1
32178,Lagardère,tr1
32180,Lagraulet-du-Gers,tr1
32181,Laguian-Mazous,tr1
32182,Lahas,tr3
32183,Lahitte,tr4
32184,Lalanne,tr3
32185,Lalanne-Arqué,tr1
32186,Lamaguère,tr1
32187,Lamazère,tr3
32188,Lamothe-Goas,tr1
32189,Lannemaignan,tr3
32190,Lannepax,tr2
32191,Lanne-Soubiran,tr1
32192,Lannux,tr1
32193,Larée,tr1
32194,Larressingle,tr2
32195,Larroque-Engalin,tr1
32196,Larroque-Saint-Sernin,tr1
32197,Larroque-sur-l'Osse,tr1
32198,Lartigue,tr3
32199,Lasserrade,tr1
32200,Lasséran,tr4
32201,Lasseube-Propre,tr4
32202,Laujuzan,tr1
32203,Lauraët,tr1
32204,Lavardens,tr4
32205,Laveraët,tr1
32206,Laymont,tr3
32207,Leboulin,tr4
32208,Lectoure,tr2
32209,Lelin-Lapujolle,tr2
32210,Lias,tr4
32211,Lias-d'Armagnac,tr1
32212,Ligardes,tr1
32213,Lombez,tr3
32214,Loubédat,tr1
32215,Loubersan,tr3
32216,Lourties-Monbrun,tr4
32217,Louslitges,tr1
32218,Loussous-Débat,tr1
32219,Lupiac,tr1
32220,Luppé-Violles,tr1
32221,Lussan,tr4
32222,Magnan,tr1
32223,Magnas,tr1
32224,Maignaut-Tauzia,tr2
32225,Malabat,tr1
32226,Manas-Bastanous,tr1
32227,Manciet,tr2
