Code Commune,Nom Commune,Niveau de vie Commune,Niveau de vie Département
88084,Chamagne,19858.26087,18846.767927
03091,Créchy,19858.275862,18828.862338
62316,Estrée-Wamin,19858.461538,17738.487318
72306,Saint-Ouen-en-Belin,19858.571429,19477.614674
85026,La Boissière-des-Landes,19858.666667,19684.178482
89217,Lalande,19859.333333,19359.908486
38046,Bizonnes,19859.52381,21317.967019
10054,Bourdenay,19860.0,18936.851855
81283,Senouillac,19860.0,19094.667744
27490,Richeville,19860.0,20104.929531
76140,Brametot,19860.322581,19834.682476
54597,Xirocourt,19860.47619,20148.048011
62776,Sapignies,19860.512821,17738.487318
14563,Saint-Benoît-d'Hébertot,19860.555556,19775.127206
80364,Friaucourt,19860.611111,18766.226792
22346,Trédaniel,19861.0,19902.509817
85084,Les Essarts,19861.111111,19684.178482
06094,Péone,19861.25,20306.876419
10220,Maizières-la-Grande-Paroisse,19861.333333,18936.851855
46295,Saint-Vincent-du-Pendit,19861.37931,19270.67338
21291,Genay,19861.904762,20875.574546
07260,Saint-Lager-Bressac,19862.0,19028.097092
86275,Usseau,19862.0,19527.047285
06083,Menton,19862.0,20306.876419
51098,Bussy-le-Repos,19862.173913,20014.663745
17371,Saint-Maurice-de-Tavernole,19862.380952,19676.945602
08303,Monthois,19862.4,17982.891628
62068,Ayette,19862.666667,17738.487318
82016,Belvèze,19862.666667,18637.543811
81067,Cestayrols,19862.857143,19094.667744
89131,Cruzy-le-Châtel,19862.857143,19359.908486
08459,Tremblois-lès-Carignan,19863.333333,17982.891628
70057,Bay,19863.333333,18851.05608
16171,Juillac-le-Coq,19863.333333,19132.751584
03033,Bost,19863.809524,18828.862338
80179,Caulières,19863.888889,18766.226792
14572,Saint-Denis-de-Méré,19864.0,19775.127206
72377,Villaines-sous-Malicorne,19864.347826,19477.614674
54549,Varangéville,19864.666667,20148.048011
81306,Valderiès,19865.217391,19094.667744
76153,Calleville-les-Deux-Églises,19865.238095,19834.682476
24036,Berbiguières,19865.333333,18687.801987
50355,Montviron,19865.333333,19256.184487
42002,Ailleux,19865.416667,19175.50605
42226,Saint-Georges-de-Baroille,19865.483871,19175.50605
40082,Classun,19865.769231,20031.893628
24288,Montazeau,19866.0,18687.801987
36127,Montgivray,19866.0,18807.629787
55096,Chaillon,19866.0,19025.08246
61451,Saint-Quentin-les-Chardonnets,19866.428571,18491.522533
16162,Gurat,19866.666667,19132.751584
32457,Urdens,19866.666667,19445.48797
38446,Saint-Pierre-d'Entremont,19867.2,21317.967019
19069,Darazac,19867.333333,19240.725403
21026,Asnières-en-Montagne,19867.333333,20875.574546
27396,Ménesqueville,19867.777778,20104.929531
61095,La Chapelle-Biche,19868.0,18491.522533
21482,Perrigny-sur-l'Ognon,19868.0,20875.574546
77057,Bussières,19868.095238,22056.478049
01064,Briord,19868.333333,22343.574665
49356,Trémont,19868.571429,19465.382893
40003,Angoumé,19868.8,20031.893628
71290,Mazille,19869.047619,19250.591565
84028,Cairanne,19869.333333,18275.532413
65367,Poumarous,19869.333333,19141.757709
71390,Saint-Berain-sous-Sanvignes,19869.52381,19250.591565
09015,Arignac,19870.0,18463.189424
58022,Balleray,19870.0,18835.593964
81101,Le Garric,19870.0,19094.667744
26251,Portes-en-Valdaine,19870.0,19300.504181
86146,Marigny-Brizay,19870.0,19527.047285
40257,Sainte-Eulalie-en-Born,19870.0,20031.893628
01057,Boz,19870.416667,22343.574665
62645,Oye-Plage,19870.5,17738.487318
41063,Couffy,19871.0,19827.47346
57247,Gerbécourt,19871.290323,20213.474303
60167,Couloisy,19871.6,20774.336897
90008,Bavilliers,19871.73913,19731.628647
50172,Émondeville,19872.0,19256.184487
51346,Mareuil-le-Port,19872.0,20014.663745
35347,Val-d'Izé,19872.0,20791.099979
79033,Belleville,19872.291667,19393.711247
65462,Vidouze,19872.608696,19141.757709
89003,Aillant-sur-Tholon,19872.666667,19359.908486
12137,Manhac,19872.692308,19069.431052
33039,Bègles,19872.857143,20905.253619
32426,Seissan,19873.0,19445.48797
76213,Daubeuf-Serville,19873.0,19834.682476
52058,Bologne,19873.166667,18611.899105
24262,Mayac,19873.478261,18687.801987
80652,Le Quesnel,19873.809524,18766.226792
58231,Saint-Aubin-les-Forges,19873.809524,18835.593964
41250,Sougé,19873.809524,19827.47346
85015,Beaufou,19873.888889,19684.178482
61154,Eperrais,19874.0,18491.522533
65032,Arrens-Marsous,19874.0,19141.757709
62863,Violaines,19874.166667,17738.487318
19007,Altillac,19874.4,19240.725403
24217,Journiac,19874.666667,18687.801987
47213,Prayssas,19874.761905,18468.493
79213,Pompaire,19874.8,19393.711247
68352,Volgelsheim,19874.8,21890.794724
44022,Boussay,19875.0,20946.915987
45248,Patay,19875.416667,20529.313388
10073,Chalette-sur-Voire,19875.714286,18936.851855
12225,Saint-Georges-de-Luzençon,19876.0,19069.431052
27217,Émanville,19876.0,20104.929531
72267,Saint-Aubin-des-Coudrais,19876.538462,19477.614674
59516,Rubrouck,19876.666667,18710.357368
31283,Lautignac,19877.222222,21665.58377
62691,Rebecques,19877.333333,17738.487318
88502,Vervezelle,19877.6,18846.767927
41218,Saint-Julien-sur-Cher,19878.0,19827.47346
39041,Baume-les-Messieurs,19878.0,20029.655806
55425,Remoiville,19878.047619,19025.08246
84014,Beaumont-de-Pertuis,19878.095238,18275.532413
11026,Baraigne,19878.333333,17599.733068
80140,Brévillers,19878.333333,18766.226792
63365,Saint-Jean-des-Ollières,19878.333333,20539.456261
03160,Marcenat,19878.666667,18828.862338
81170,Monestiés,19878.666667,19094.667744
76209,Dampierre-en-Bray,19878.666667,19834.682476
35133,Iffendic,19878.785714,20791.099979
50120,Chanteloup,19878.846154,19256.184487
14650,Saint-Pierre-du-Fresne,19879.0,19775.127206
57381,Laneuveville-en-Saulnois,19879.0,20213.474303
31455,Rieux-Volvestre,19879.0,21665.58377
76445,Montérolier,19879.52381,19834.682476
84029,Camaret-sur-Aigues,19879.666667,18275.532413
53158,Montjean,19880.0,19237.04487
89184,Fulvy,19880.0,19359.908486
21103,Brazey-en-Plaine,19880.4,20875.574546
54254,Haucourt-Moulaine,19880.666667,20148.048011
69143,Neuville-sur-Saône,19880.666667,21695.369674
60377,Maisoncelle-Tuilerie,19880.769231,20774.336897
79258,Saint-Jacques-de-Thouars,19881.304348,19393.711247
71261,Loisy,19881.538462,19250.591565
46024,Belmont-Bretenoux,19881.904762,19270.67338
55583,Woël,19882.0,19025.08246
64287,Laàs,19882.0,20478.793359
28333,Saint-Denis-des-Puits,19882.0,20598.704846
44040,Chéméré,19882.0,20946.915987
24323,Petit-Bersac,19882.380952,18687.801987
56053,Elven,19882.666667,20250.673341
53075,Cosmes,19883.0,19237.04487
27656,Toutainville,19883.076923,20104.929531
16252,Orival,19883.333333,19132.751584
26092,Chavannes,19883.333333,19300.504181
2B150,Lumio,19883.583333,18016.138123
54148,Croismare,19883.809524,20148.048011
80034,Athies,19883.928571,18766.226792
27096,Les Bottereaux,19884.0,20104.929531
07188,Quintenas,19884.5,19028.097092
35261,Saint-Christophe-de-Valains,19884.666667,20791.099979
55497,Les Souhesmes-Rampont,19884.782609,19025.08246
39183,Crotenay,19885.2,20029.655806
61373,Sainte-Céronne-lès-Mortagne,19885.217391,18491.522533
76058,Baromesnil,19885.333333,19834.682476
88510,Villotte,19885.555556,18846.767927
11153,La Force,19885.761905,17599.733068
70507,Trésilley,19885.789474,18851.05608
02041,Autreville,19886.0,18111.48719
43268,Yssingeaux,19886.0,19098.534035
72044,Bousse,19886.0,19477.614674
18288,Vorly,19886.111111,19395.293282
57394,Léning,19886.4,20213.474303
42137,Margerie-Chantagret,19886.666667,19175.50605
44083,La Limouzinière,19886.8,20946.915987
57389,Lelling,19887.0,20213.474303
06146,Tournefort,19887.142857,20306.876419
18229,Saint-Palais,19887.714286,19395.293282
89054,Brannay,19888.0,19359.908486
89359,Saint-Maurice-aux-Riches-Hommes,19888.0,19359.908486
14410,Méry-Corbon,19888.0,19775.127206
04086,Faucon-de-Barcelonnette,19888.095238,19008.420673
29238,Roscanvel,19888.333333,20247.76873
44059,Fresnay-en-Retz,19888.4,20946.915987
57320,Hertzing,19888.5,20213.474303
29110,Langolen,19888.5,20247.76873
31426,Pointis-de-Rivière,19888.571429,21665.58377
02466,Marizy-Sainte-Geneviève,19888.666667,18111.48719
55198,Fresnes-en-Woëvre,19888.666667,19025.08246
89035,Bellechaume,19888.75,19359.908486
30013,Argilliers,19889.0,18282.543539
41160,Neuvy,19889.130435,19827.47346
38265,La Motte-d'Aveillans,19889.130435,21317.967019
12202,Rodez,19889.333333,19069.431052
51262,Frignicourt,19889.333333,20014.663745
28255,Moinville-la-Jeulin,19889.52381,20598.704846
64254,Hagetaubin,19889.714286,20478.793359
19046,Chapelle-Spinasse,19890.0,19240.725403
46293,Saint-Sozy,19890.0,19270.67338
28204,Langey,19890.0,20598.704846
60462,Noailles,19890.0,20774.336897
72362,Le Tronchet,19890.361111,19477.614674
52442,Rupt,19890.5,18611.899105
71089,La Chapelle-de-Bragny,19891.0,19250.591565
64015,Alçay-Alçabéhéty-Sunharette,19891.904762,20478.793359
61474,Silly-en-Gouffern,19892.0,18491.522533
02638,Remies,19892.380952,18111.48719
53189,Rennes-en-Grenouilles,19892.5,19237.04487
38562,Vizille,19892.5,21317.967019
18116,Jalognes,19892.666667,19395.293282
54159,Dombasle-sur-Meurthe,19892.857143,20148.048011
86290,La Villedieu-du-Clain,19893.333333,19527.047285
59560,Seclin,19893.5,18710.357368
21341,Lantilly,19893.913043,20875.574546
02213,Connigis,19894.0,18111.48719
88224,Hadigny-les-Verrières,19894.0,18846.767927
39577,Vincent,19894.285714,20029.655806
57225,Fonteny,19894.285714,20213.474303
63109,Chidrac,19894.5,20539.456261
82190,Verdun-sur-Garonne,19895.0,18637.543811
30076,Cavillargues,19895.238095,18282.543539
62414,Haucourt,19895.5,17738.487318
40252,Sainte-Colombe,19895.5,20031.893628
85250,Saint-Mathurin,19895.714286,19684.178482
76173,La Chaussée,19895.714286,19834.682476
77032,Beton-Bazoches,19895.833333,22056.478049
15261,Le Vigean,19896.0,18692.766897
76452,Montville,19896.0,19834.682476
27453,Perriers-sur-Andelle,19896.0,20104.929531
10274,Orvilliers-Saint-Julien,19896.190476,18936.851855
72347,Tassé,19896.190476,19477.614674
17032,Ballon,19896.25,19676.945602
27334,Heudreville-en-Lieuvin,19896.5,20104.929531
27606,Saint-Symphorien,19896.5,20104.929531
71498,Santilly,19896.666667,19250.591565
49043,Brain-sur-Longuenée,19896.666667,19465.382893
66175,Saint-Génis-des-Fontaines,19896.923077,17813.436856
06151,Utelle,19897.333333,20306.876419
71383,Saint-Albain,19897.619048,19250.591565
49182,Louresse-Rochemenier,19898.0,19465.382893
10343,Saint-Julien-les-Villas,19898.095238,18936.851855
43158,Queyrières,19898.846154,19098.534035
80668,Remiencourt,19898.928571,18766.226792
22265,Rospez,19899.0,19902.509817
01154,Étrez,19899.047619,22343.574665
08148,L'Écaille,19899.277778,17982.891628
62006,Achiet-le-Petit,19899.333333,17738.487318
29203,Plounéour-Trez,19899.333333,20247.76873
24429,Saint-Jory-las-Bloux,19899.5,18687.801987
22071,Guitté,19899.52381,19902.509817
49110,Corzé,19900.0,19465.382893
57238,Fresnes-en-Saulnois,19900.0,20213.474303
06069,Grasse,19900.0,20306.876419
64469,Saint-Abit,19900.0,20478.793359
65338,Orignac,19900.268199,19141.757709
26034,La Baume-d'Hostun,19900.416667,19300.504181
40007,Argelos,19900.444444,20031.893628
2B341,Venaco,19900.47619,18016.138123
31001,Agassac,19900.5,21665.58377
25343,Longemaison,19900.606061,20760.808968
08473,Vieux-lès-Asfeld,19900.904762,17982.891628
88252,Jésonville,19900.952381,18846.767927
88194,Gemmelaincourt,19901.0,18846.767927
22225,Ploumagoar,19901.071429,19902.509817
80588,Neufmoulin,19901.111111,18766.226792
45150,Fréville-du-Gâtinais,19901.25,20529.313388
46041,Cadrieu,19901.5,19270.67338
72105,Courgenard,19901.5,19477.614674
19161,Perpezac-le-Blanc,19902.0,19240.725403
46016,Baladou,19902.0,19270.67338
83014,Baudinard-sur-Verdon,19902.0,19997.579394
01403,Serrières-de-Briord,19902.0,22343.574665
17122,Coulonges,19902.666667,19676.945602
76606,Morienne,19902.962963,19834.682476
02215,Corbeny,19903.0,18111.48719
80590,Neuilly-l'Hôpital,19903.333333,18766.226792
42003,Ambierle,19903.333333,19175.50605
05052,Eygliers,19903.333333,19202.51648
76674,Sévis,19903.809524,19834.682476
54004,Affléville,19903.809524,20148.048011
82139,Le Pin,19903.888889,18637.543811
08380,Saint-Fergeux,19904.347826,17982.891628
31394,Moustajon,19904.4,21665.58377
24350,Razac-sur-l'Isle,19904.5,18687.801987
80079,Belleuse,19904.695652,18766.226792
62556,Marles-sur-Canche,19905.0,17738.487318
36219,Tendu,19905.555556,18807.629787
24020,La Bachellerie,19906.0,18687.801987
55154,Dieue-sur-Meuse,19906.0,19025.08246
79218,Pressigny,19906.0,19393.711247
51164,Connantray-Vaurefroy,19906.0,20014.663745
52140,Colombey-les-Deux-Églises,19906.111111,18611.899105
08441,Termes,19906.190476,17982.891628
71051,Bouzeron,19906.428571,19250.591565
40187,Moliets-et-Maa,19906.5,20031.893628
42216,Saint-Denis-sur-Coise,19906.666667,19175.50605
17322,Saint-Cyr-du-Doret,19906.666667,19676.945602
22277,Saint-Brandan,19906.829268,19902.509817
18121,Lantan,19907.142857,19395.293282
88083,Certilleux,19907.333333,18846.767927
89112,Collan,19907.619048,19359.908486
72129,Fatines,19908.095238,19477.614674
02172,Chaudun,19908.333333,18111.48719
73187,La Léchère,19908.888889,21166.752819
62599,Nabringhen,19909.047619,17738.487318
52082,Bugnières,19909.52381,18611.899105
88454,Sercoeur,19909.615385,18846.767927
58148,Luthenay-Uxeloup,19910.0,18835.593964
18233,Saint-Satur,19910.0,19395.293282
17402,Saint-Sigismond-de-Clermont,19910.0,19676.945602
57284,Hallering,19910.0,20213.474303
56184,Questembert,19910.0,20250.673341
70576,Vougécourt,19910.166667,18851.05608
83069,Hyères,19910.333333,19997.579394
62131,Bihucourt,19910.416667,17738.487318
57020,Ancerville,19910.666667,20213.474303
14687,Le Theil-en-Auge,19911.333333,19775.127206
54210,Fréménil,19911.904762,20148.048011
79214,Pouffonds,19912.0,19393.711247
87203,Vicq-sur-Breuilh,19912.222222,19304.985956
76493,Paluel,19912.333333,19834.682476
56152,Le Palais,19912.4,20250.673341
72216,Neuvillalais,19912.666667,19477.614674
21146,Charmes,19912.666667,20875.574546
36063,Déols,19912.8,18807.629787
41080,Faverolles-sur-Cher,19912.916667,19827.47346
26250,Pont-de-l'Isère,19913.043478,19300.504181
62449,Hesmond,19913.076923,17738.487318
14190,Courcy,19913.333333,19775.127206
26349,Tersanne,19913.809524,19300.504181
57709,Vescheim,19914.0,20213.474303
07231,Saint-Étienne-de-Fontbellon,19914.285714,19028.097092
80209,Contoire,19914.761905,18766.226792
71136,Clessy,19915.0,19250.591565
76268,Fongueusemare,19915.333333,19834.682476
50610,Urville,19915.5,19256.184487
30156,Marguerittes,19915.555556,18282.543539
14207,Croisilles,19915.6,19775.127206
29191,Plougonven,19915.666667,20247.76873
37103,Esves-le-Moutier,19915.809524,20309.171457
01030,Beauregard,19916.0,22343.574665
76269,Fontaine-en-Bray,19916.190476,19834.682476
35100,Dompierre-du-Chemin,19916.6,20791.099979
34037,Boujan-sur-Libron,19916.666667,18686.160053
50540,Saint-Pierre-Langers,19916.666667,19256.184487
72106,Courtillers,19916.793478,19477.614674
02586,Parfondeval,19916.956522,18111.48719
76098,Biville-sur-Mer,19917.619048,19834.682476
66030,Calce,19918.0,17813.436856
71042,Bonnay,19918.0,19250.591565
89273,Moutiers-en-Puisaye,19918.0,19359.908486
28144,Les Étilleux,19918.095238,20598.704846
70187,Crevans-et-la-Chapelle-lès-Granges,19918.333333,18851.05608
19181,Saint-Augustin,19918.888889,19240.725403
71453,Saint-Martin-du-Lac,19918.888889,19250.591565
62016,Airon-Saint-Vaast,19918.928571,17738.487318
16366,Segonzac,19919.166667,19132.751584
64418,Noguères,19919.444444,20478.793359
52488,Thivet,19920.0,18611.899105
32193,Larée,19920.0,19445.48797
85302,La Verrie,19920.0,19684.178482
22188,Plerneuf,19920.0,19902.509817
40211,Orist,19920.0,20031.893628
25326,Lantenne-Vertière,19920.0,20760.808968
77218,Grisy-sur-Seine,19920.0,22056.478049
70491,Seveux,19920.384615,18851.05608
40005,Arboucave,19920.416667,20031.893628
86258,Scorbé-Clairvaux,19920.666667,19527.047285
76005,Amfreville-la-Mi-Voie,19920.666667,19834.682476
28159,La Framboisière,19920.666667,20598.704846
59497,Renescure,19920.714286,18710.357368
32416,Sarrant,19921.0,19445.48797
31112,Castagnède,19921.0,21665.58377
60314,Hétomesnil,19921.2,20774.336897
21432,Montigny-sur-Aube,19921.428571,20875.574546
58060,Charrin,19922.0,18835.593964
42308,La Terrasse-sur-Dorlay,19922.0,19175.50605
87047,Compreignac,19922.0,19304.985956
40084,Clermont,19922.35,20031.893628
22098,Landéhen,19922.5,19902.509817
67507,Villé,19922.666667,21220.637854
10097,Chervey,19922.857143,18936.851855
81287,Sieurac,19922.857143,19094.667744
09214,Moulis,19923.0,18463.189424
56109,Lauzach,19923.0,20250.673341
31071,Bois-de-la-Pierre,19923.0,21665.58377
54402,Norroy-le-Sec,19923.125,20148.048011
36083,Giroux,19923.333333,18807.629787
50597,Tirepied,19923.333333,19256.184487
81151,Magrin,19923.666667,19094.667744
73192,Le Noyer,19924.285714,21166.752819
15143,Nieudan,19924.411232,18692.766897
14171,Combray,19924.666667,19775.127206
57376,Lambach,19924.666667,20213.474303
72051,Cérans-Foulletourte,19924.782609,19477.614674
88461,Suriauville,19925.333333,18846.767927
61505,Villedieu-lès-Bailleul,19925.555556,18491.522533
03301,Vaux,19926.190476,18828.862338
71184,Dracy-Saint-Loup,19926.190476,19250.591565
27157,Le Chesne,19926.190476,20104.929531
37053,Chanceaux-près-Loches,19927.5,20309.171457
58116,Flez-Cuzy,19927.777778,18835.593964
82161,Saint-Étienne-de-Tulmont,19928.0,18637.543811
17201,La Laigne,19928.095238,19676.945602
50340,Montcuit,19928.333333,19256.184487
17406,Saint-Sornin,19928.333333,19676.945602
10395,Vanlay,19928.5,18936.851855
12178,Paulhe,19928.571429,19069.431052
60592,Saint-Pierre-es-Champs,19928.571429,20774.336897
43126,Malrevers,19928.666667,19098.534035
79166,Marigny,19928.666667,19393.711247
68376,Wittenheim,19928.8,21890.794724
57252,Gomelange,19928.928571,20213.474303
36040,La Chapelle-Orthemale,19929.047619,18807.629787
48105,Naussac,19929.130435,18756.660112
60189,Cuts,19929.52381,20774.336897
29196,Plouguin,19929.583333,20247.76873
62725,Royon,19929.8,17738.487318
02292,Étampes-sur-Marne,19930.0,18111.48719
28123,Dampierre-sous-Brou,19930.0,20598.704846
35223,Plélan-le-Grand,19930.0,20791.099979
25490,Rigney,19930.533333,20760.808968
37280,Vou,19930.833333,20309.171457
14401,Manvieux,19930.952381,19775.127206
21131,Chamblanc,19931.0,20875.574546
09137,Gudas,19931.111111,18463.189424
01296,Pirajoux,19931.111111,22343.574665
48049,Chirac,19931.153846,18756.660112
07159,Mirabel,19931.166667,19028.097092
13102,Saint-Victoret,19931.333333,20006.785169
12176,Onet-le-Château,19931.666667,19069.431052
86298,Vouneuil-sur-Vienne,19931.666667,19527.047285
14076,Blainville-sur-Orne,19931.666667,19775.127206
46148,Lalbenque,19931.785714,19270.67338
08114,Chéhéry,19932.0,17982.891628
02816,Villers-sur-Fère,19932.0,18111.48719
79352,Villiers-sur-Chizé,19932.0,19393.711247
10359,Saint-Phal,19932.222222,18936.851855
49355,Trémentines,19932.222222,19465.382893
22286,Saint-Denoual,19932.608696,19902.509817
50224,Guilberville,19932.666667,19256.184487
50619,Le Vast,19932.666667,19256.184487
50359,Mortain,19933.0,19256.184487
44050,Crossac,19933.111111,20946.915987
14336,Hottot-les-Bagues,19933.5,19775.127206
54350,Marainviller,19933.913043,20148.048011
45060,La Bussière,19934.0,20529.313388
14523,Proussy,19934.285714,19775.127206
46124,Glanes,19934.5,19270.67338
55454,Saint-Aubin-sur-Aire,19934.583333,19025.08246
59363,Louvignies-Quesnoy,19934.666667,18710.357368
46270,Saint-Jean-de-Laur,19934.666667,19270.67338
64256,Hasparren,19934.666667,20478.793359
41166,Oisly,19934.75,19827.47346
01351,Saint-Étienne-sur-Chalaronne,19934.8,22343.574665
26133,Fay-le-Clos,19935.0,19300.504181
64454,Pontiacq-Viellepinte,19935.0,20478.793359
76261,La Ferté-Saint-Samson,19935.526316,19834.682476
28296,Péronville,19936.0,20598.704846
80822,Warsy,19936.190476,18766.226792
49123,Distré,19936.5,19465.382893
33215,Ladaux,19936.666667,20905.253619
41182,Pray,19937.006803,19827.47346
71090,La Chapelle-de-Guinchay,19937.142857,19250.591565
17100,Chérac,19937.2,19676.945602
50624,La Vendelée,19937.619048,19256.184487
70208,Échenoz-le-Sec,19937.692308,18851.05608
19236,Saint-Priest-de-Gimel,19938.333333,19240.725403
77287,Meilleray,19938.571429,22056.478049
14532,Le Reculey,19938.666667,19775.127206
49077,La Chapelle-sur-Oudon,19938.709677,19465.382893
50196,Gatteville-le-Phare,19939.0,19256.184487
86296,Voulon,19939.047619,19527.047285
54370,Minorville,19939.166667,20148.048011
30228,Sainte-Anastasie,19939.2,18282.543539
50444,Saint-Amand,19939.285714,19256.184487
50631,Les Veys,19939.333333,19256.184487
17385,Saint-Pierre-d'Oléron,19940.0,19676.945602
39448,Rahon,19940.0,20029.655806
64277,Isturits,19940.47619,20478.793359
57186,Ébersviller,19940.952381,20213.474303
14453,Mosles,19941.047619,19775.127206
60687,Villers-sur-Auchy,19941.153846,20774.336897
71240,Jalogny,19941.2,19250.591565
56247,Sulniac,19941.25,20250.673341
80595,La Neuville-Sire-Bernard,19941.333333,18766.226792
80809,Vismes,19941.333333,18766.226792
07174,Peyraud,19941.333333,19028.097092
36157,La Pérouille,19942.0,18807.629787
16174,Julienne,19942.0,19132.751584
76415,Massy,19942.0,19834.682476
01441,Vieu-d'Izenave,19942.5,22343.574665
56181,Port-Louis,19942.666667,20250.673341
71489,Saint-Vincent-en-Bresse,19943.0,19250.591565
70464,Saint-Germain,19943.043478,18851.05608
72125,Écorpain,19943.231884,19477.614674
86030,Blaslay,19943.333333,19527.047285
60648,Troussencourt,19943.333333,20774.336897
52347,Narcy,19943.888889,18611.899105
59296,Hecq,19944.0,18710.357368
26301,Saint-Donat-sur-l'Herbasse,19944.0,19300.504181
85109,Les Herbiers,19944.0,19684.178482
27019,Armentières-sur-Avre,19944.0,20104.929531
33300,Naujac-sur-Mer,19944.285714,20905.253619
10113,Couvignon,19944.782609,18936.851855
27107,Bourneville,19944.782609,20104.929531
38085,Charvieu-Chavagneux,19945.217391,21317.967019
55097,Chalaines,19945.238095,19025.08246
01216,Lhuis,19945.5,22343.574665
18282,Villabon,19945.714286,19395.293282
09329,Vernajoul,19945.855072,18463.189424
59341,Lesdain,19946.0,18710.357368
55010,Ancerville,19946.0,19025.08246
18190,Quincy,19946.0,19395.293282
72298,Saint-Mars-de-Locquenay,19946.111111,19477.614674
64036,Arbouet-Sussaute,19946.166667,20478.793359
37097,Dolus-le-Sec,19946.333333,20309.171457
76222,Duclair,19946.666667,19834.682476
21258,Étrochey,19946.833333,20875.574546
68044,Le Bonhomme,19946.916667,21890.794724
83095,Pontevès,19947.142857,19997.579394
26096,Clérieux,19947.5,19300.504181
17343,Saint-Grégoire-d'Ardennes,19947.692308,19676.945602
62445,Hesdigneul-lès-Béthune,19947.826087,17738.487318
61359,Saint-Agnan-sur-Erre,19948.666667,18491.522533
55159,Dompcevrin,19949.0,19025.08246
84089,Pertuis,19949.333333,18275.532413
62832,Tubersent,19949.583333,17738.487318
21426,Montberthault,19949.615385,20875.574546
87176,Saint-Priest-Ligoure,19949.944444,19304.985956
65291,Lugagnan,19950.0,19141.757709
85107,La Guyonnière,19950.0,19684.178482
51092,Broyes,19950.0,20014.663745
29232,Quimper,19950.0,20247.76873
63209,Mareugheol,19950.30303,20539.456261
49344,Thorigné-d'Anjou,19950.47619,19465.382893
33248,Listrac-Médoc,19950.526316,20905.253619
15245,Vabres,19951.2,18692.766897
76379,Lamberville,19951.2,19834.682476
80788,Vergies,19951.333333,18766.226792
76757,Yvecrique,19951.333333,19834.682476
36180,Saint-Août,19951.666667,18807.629787
89378,Sauvigny-le-Bois,19951.73913,19359.908486
50450,Saint-Barthélemy,19951.904762,19256.184487
71293,Ménetreuil,19952.0,19250.591565
89384,Senan,19952.0,19359.908486
10166,Les Grandes-Chapelles,19952.666667,18936.851855
56090,Inzinzac-Lochrist,19952.666667,20250.673341
19122,Madranges,19952.857143,19240.725403
04143,Oraison,19953.0,19008.420673
01204,Lalleyriat,19953.708333,22343.574665
41092,Fougères-sur-Bièvre,19954.193548,19827.47346
30348,Vézénobres,19954.285714,18282.543539
63038,Besse-et-Saint-Anastaise,19954.347826,20539.456261
30196,Le Pin,19954.444444,18282.543539
61213,Lalacelle,19954.444444,18491.522533
79012,Ardin,19954.5,19393.711247
93073,Tremblay-en-France,19954.666667,17192.209405
28126,Dancy,19954.666667,20598.704846
58039,Brèves,19955.0,18835.593964
77168,Égreville,19955.0,22056.478049
57300,Haselbourg,19955.217391,20213.474303
61023,Bailleul,19955.333333,18491.522533
42333,Villers,19955.333333,19175.50605
62163,Bouret-sur-Canche,19955.384615,17738.487318
85213,Saint-Florent-des-Bois,19955.555556,19684.178482
84009,La Bastide-des-Jourdans,19955.652174,18275.532413
38340,Les Roches-de-Condrieu,19955.652174,21317.967019
80047,Aveluy,19956.0,18766.226792
39549,Vercia,19956.0,20029.655806
03055,La Chapelaude,19956.25,18828.862338
65115,Cabanac,19956.4,19141.757709
64303,Laguinge-Restoue,19956.404762,20478.793359
17057,Bouhet,19956.666667,19676.945602
41123,Marchenoir,19956.666667,19827.47346
68063,Cernay,19956.666667,21890.794724
72274,Saint-Christophe-en-Champagne,19956.785714,19477.614674
14753,Villers-Canivet,19956.944444,19775.127206
28219,Luigny,19957.0,20598.704846
12053,La Capelle-Balaguier,19957.307692,19069.431052
85043,Chaillé-sous-les-Ormeaux,19957.333333,19684.178482
74295,La Vernaz,19957.333333,24707.911366
59507,Ronchin,19957.5,18710.357368
57226,Fontoy,19957.692308,20213.474303
70092,Bresilley,19957.952381,18851.05608
43181,Saint-Étienne-Lardeyrol,19958.095238,19098.534035
87106,Nexon,19958.214286,19304.985956
56009,Bangor,19958.214286,20250.673341
38384,Saint-Étienne-de-Saint-Geoirs,19958.333333,21317.967019
33302,Néac,19958.4,20905.253619
41291,Villetrun,19958.571429,19827.47346
62015,Airon-Notre-Dame,19958.666667,17738.487318
80401,Guillemont,19959.0,18766.226792
85061,Château-Guibert,19959.047619,19684.178482
14078,Blay,19959.333333,19775.127206
32394,Saint-Médard,19959.6,19445.48797
80535,Le Mesge,19960.0,18766.226792
39227,Foncine-le-Bas,19960.0,20029.655806
02074,Bertaucourt-Epourdon,19960.47619,18111.48719
69174,Les Sauvages,19960.47619,21695.369674
89454,Villefranche,19960.666667,19359.908486
29022,Camaret-sur-Mer,19960.833333,20247.76873
72379,Viré-en-Champagne,19961.111111,19477.614674
64389,Monassut-Audiracq,19961.25,20478.793359
42130,Magneux-Haute-Rive,19961.333333,19175.50605
32467,Saint-Caprais,19961.333333,19445.48797
62545,Maninghem,19961.445783,17738.487318
24124,Clermont-d'Excideuil,19961.6,18687.801987
62214,Carly,19961.875,17738.487318
62298,Épinoy,19962.0,17738.487318
79357,Xaintray,19962.173913,19393.711247
02210,Condé-sur-Aisne,19962.5,18111.48719
